episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
1821.0,1821.0,1821.0,10000.0,1,1,480000,False,48,120,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-55-34,1618142134,28.412896156311035,3493.1259713172913,703,285e2a0aa751,172.28.0.2,3493.1259713172913,0,120,9a92d_00000,[1821.0],[10000],12010.827,333.033,16837.175,237.57,3.699,480000,480000,61.22195121951219,27.45853658536586,0.0,1.1390625,5e-05,9.706691518425941,-0.031768537213793024,9.733688458800316,0.3720495,0.004188896076811943,0.14196305791847408,0.0
1821.0,1821.0,1821.0,10000.0,0,1,484000,False,48,121,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-56-04,1618142164,30.31278896331787,3523.438760280609,703,285e2a0aa751,172.28.0.2,3523.438760280609,0,121,9a92d_00000,[1821.0],[10000],12251.774,326.483,16822.875,237.771,3.658,484000,484000,61.939534883720945,27.5,0.0,0.56953125,5e-05,7.328668385744095,-0.026442576898261905,7.349746122956276,0.3125586,0.009419708178029396,0.13120924937538803,0.0
1821.0,1821.0,1821.0,10000.0,0,1,488000,False,48,122,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-56-34,1618142194,29.852831840515137,3553.2915921211243,703,285e2a0aa751,172.28.0.2,3553.2915921211243,0,122,9a92d_00000,[1821.0],[10000],12439.978,321.544,16758.157,238.69,3.637,488000,488000,61.06279069767444,27.5,0.0,0.56953125,5e-05,8.134047642350197,-0.02931773741147481,8.158582657575607,0.43453422,0.008397650395636447,0.140561566920951,0.0
1926.0,1926.0,1926.0,10000.0,1,1,492000,False,49,123,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-57-05,1618142225,30.74617075920105,3584.0377628803253,703,285e2a0aa751,172.28.0.2,3584.0377628803253,0,123,9a92d_00000,[1926.0],[10000],12809.23,312.275,16703.34,239.473,3.585,492000,492000,61.300000000000004,27.5,0.0,0.56953125,5e-05,8.968400791287422,-0.02245974657125771,8.986143231391907,0.32694256,0.008282628219603794,0.12583249679300934,0.0
1926.0,1926.0,1926.0,10000.0,0,1,496000,False,49,124,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-57-34,1618142254,28.929380893707275,3612.9671437740326,703,285e2a0aa751,172.28.0.2,3612.9671437740326,0,124,9a92d_00000,[1926.0],[10000],12853.138,311.208,16691.643,239.641,3.76,496000,496000,61.63902439024391,27.5,0.0,0.56953125,5e-05,8.137205392122269,-0.03073200531071052,8.163003757596016,0.3339357,0.00866282383503858,0.13822017423808575,0.0
1761.0,1761.0,1761.0,10000.0,1,1,500000,False,50,125,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-58-02,1618142282,28.374544143676758,3641.3416879177094,703,285e2a0aa751,172.28.0.2,3641.3416879177094,0,125,9a92d_00000,[1761.0],[10000],12707.292,314.78,16709.397,239.386,3.801,500000,500000,61.71707317073171,27.431707317073172,0.0,0.56953125,5e-05,12.873183757066727,-0.035706843016669154,12.90373083949089,0.5434999,0.009059708565473557,0.19982952438294888,0.0
1761.0,1761.0,1761.0,10000.0,0,1,504000,False,50,126,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-58-33,1618142313,31.01182270050049,3672.35351061821,703,285e2a0aa751,172.28.0.2,3672.35351061821,0,126,9a92d_00000,[1761.0],[10000],12807.203,312.324,16715.876,239.293,3.718,504000,504000,61.12272727272728,27.402272727272734,0.0,0.56953125,5e-05,7.864183619618416,-0.0448853543784935,7.898087725043297,0.36181176,0.01928117571515031,0.1348793946672231,0.0
1761.0,1761.0,1761.0,10000.0,0,1,508000,False,50,127,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-59-03,1618142343,29.23021674156189,3701.5837273597717,703,285e2a0aa751,172.28.0.2,3701.5837273597717,0,127,9a92d_00000,[1761.0],[10000],12970.071,308.402,16703.543,239.47,3.738,508000,508000,61.25714285714285,27.404761904761905,0.0,0.56953125,5e-05,6.811648324131966,-0.027590065088588744,6.834409311413765,0.31643298,0.008478853254928254,0.13561952323652804,0.0
1911.0,1911.0,1911.0,10000.0,1,1,512000,False,51,128,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_11-59-31,1618142371,27.81944465637207,3729.403172016144,703,285e2a0aa751,172.28.0.2,3729.403172016144,0,128,9a92d_00000,[1911.0],[10000],12827.712,311.825,16681.788,239.782,3.688,512000,512000,61.433333333333344,27.46410256410256,0.0,0.56953125,5e-05,15.021551847457886,-0.0979801524663344,15.066375076770782,0.5636812,0.09333464480005205,0.28602350829169154,0.0
1911.0,1911.0,1911.0,10000.0,0,1,516000,False,51,129,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-00-01,1618142401,30.277060985565186,3759.680233001709,703,285e2a0aa751,172.28.0.2,3759.680233001709,0,129,9a92d_00000,[1911.0],[10000],12778.421,313.028,16706.28,239.431,3.739,516000,516000,60.769767441860466,27.47209302325582,0.0,0.8542968750000001,5e-05,8.498618558049202,-0.01963202381739393,8.513214960694313,0.3276726,0.005894756723137107,0.13077074894681573,0.0
1642.0,1642.0,1642.0,10000.0,1,1,520000,False,52,130,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-00-31,1618142431,30.52826976776123,3790.20850276947,703,285e2a0aa751,172.28.0.2,3790.20850276947,0,130,9a92d_00000,[1642.0],[10000],12971.22,308.375,16723.82,239.18,3.993,520000,520000,60.89545454545455,27.5,0.0,0.8542968750000001,5e-05,12.130986392498016,-0.0283356636937242,12.154448598623276,0.56474674,0.005704896197130438,0.1499697135295719,0.0
1642.0,1642.0,1642.0,10000.0,0,1,524000,False,52,131,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-01-01,1618142461,29.262396574020386,3819.4708993434906,703,285e2a0aa751,172.28.0.2,3819.4708993434906,0,131,9a92d_00000,[1642.0],[10000],12846.061,311.379,16744.043,238.891,4.122,524000,524000,62.185714285714276,27.5,0.0,0.8542968750000001,5e-05,8.84675569832325,-0.02934638987062499,8.870750024914742,0.2313163,0.006264810494030826,0.12330862204544246,0.0
1642.0,1642.0,1642.0,10000.0,0,1,528000,False,52,132,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-01-30,1618142490,29.166927099227905,3848.6378264427185,703,285e2a0aa751,172.28.0.2,3848.6378264427185,0,132,9a92d_00000,[1642.0],[10000],12713.462,314.627,16807.636,237.987,4.067,528000,528000,61.23095238095239,27.5,0.0,0.8542968750000001,5e-05,10.150237441062927,-0.028355579532217234,10.172588884830475,0.3574953,0.007028272186289541,0.11624531983397901,0.0
1963.0,1963.0,1963.0,10000.0,1,1,532000,False,53,133,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-01-58,1618142518,28.165159702301025,3876.8029861450195,703,285e2a0aa751,172.28.0.2,3876.8029861450195,0,133,9a92d_00000,[1963.0],[10000],12405.948,322.426,16856.384,237.299,4.098,532000,532000,61.80499999999999,27.5,0.0,0.8542968750000001,5e-05,11.066989868879318,-0.03756612498546019,11.09794296324253,0.5743568,0.0077407221688190475,0.18955719843506813,0.0
1963.0,1963.0,1963.0,10000.0,0,1,536000,False,53,134,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-02-26,1618142546,27.894360780715942,3904.6973469257355,703,285e2a0aa751,172.28.0.2,3904.6973469257355,0,134,9a92d_00000,[1963.0],[10000],12313.397,324.849,16845.875,237.447,3.867,536000,536000,61.585,27.5,0.0,0.8542968750000001,5e-05,10.772558510303497,-0.036282774177379906,10.799426108598709,0.4188044,0.011020890371582936,0.135737240081653,0.0
1653.0,1653.0,1653.0,10000.0,1,1,540000,False,54,135,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-02-54,1618142574,27.613563776016235,3932.3109107017517,703,285e2a0aa751,172.28.0.2,3932.3109107017517,0,135,9a92d_00000,[1653.0],[10000],12262.636,326.194,16820.601,237.804,3.884,540000,540000,61.133333333333326,27.5,0.0,0.8542968750000001,5e-05,6.69528391957283,-0.041361761395819485,6.725036695599556,0.449963,0.013588928763056174,0.14436464803293347,0.0
1653.0,1653.0,1653.0,10000.0,0,1,544000,False,54,136,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-03-22,1618142602,27.956199169158936,3960.2671098709106,703,285e2a0aa751,172.28.0.2,3960.2671098709106,0,136,9a92d_00000,[1653.0],[10000],11886.642,336.512,16890.549,236.819,4.061,544000,544000,61.05999999999999,27.5,0.0,0.8542968750000001,5e-05,7.326925367116928,-0.03320613456889987,7.354706600308418,0.31112966,0.0063501964541501366,0.14007778209634125,0.0
1653.0,1653.0,1653.0,10000.0,0,1,548000,False,54,137,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-03-51,1618142631,29.405517578125,3989.6726274490356,703,285e2a0aa751,172.28.0.2,3989.6726274490356,0,137,9a92d_00000,[1653.0],[10000],11859.732,337.276,16934.939,236.198,4.04,548000,548000,61.919047619047625,27.5,0.0,0.8542968750000001,5e-05,7.52606338262558,-0.022807165689300746,7.543146193027496,0.43061447,0.006700502097373828,0.13622502190992236,0.0
1758.0,1758.0,1758.0,10000.0,1,1,552000,False,55,138,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-04-22,1618142662,30.784707069396973,4020.4573345184326,703,285e2a0aa751,172.28.0.2,4020.4573345184326,0,138,9a92d_00000,[1758.0],[10000],12029.18,332.525,17061.591,234.445,4.038,552000,552000,60.777272727272724,27.5,0.0,0.8542968750000001,5e-05,7.432172313332558,-0.02462898872909136,7.452084198594093,0.3263467,0.005521605420653941,0.12051289691589773,0.0
1758.0,1758.0,1758.0,10000.0,0,1,556000,False,55,139,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-04-52,1618142692,29.541292905807495,4049.99862742424,703,285e2a0aa751,172.28.0.2,4049.99862742424,0,139,9a92d_00000,[1758.0],[10000],11969.757,334.176,17047.414,234.64,3.967,556000,556000,61.5095238095238,27.5,0.0,0.8542968750000001,5e-05,7.797551438212395,-0.024264394654892385,7.8166690319776535,0.2969931,0.006024492591677699,0.11769328452646732,0.0
2093.0,2093.0,2093.0,10000.0,1,1,560000,False,56,140,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-05-23,1618142723,31.291192770004272,4081.2898201942444,703,285e2a0aa751,172.28.0.2,4081.2898201942444,0,140,9a92d_00000,[2093.0],[10000],12065.447,331.525,17029.263,234.89,3.777,560000,560000,61.855555555555554,27.5,0.0,0.8542968750000001,5e-05,5.310188002884388,-0.029082903842208907,5.332270860671997,0.20529558,0.008193922461941838,0.1162067879922688,0.0
2093.0,2093.0,2093.0,10000.0,0,1,564000,False,56,141,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-05-51,1618142751,28.055639266967773,4109.345459461212,703,285e2a0aa751,172.28.0.2,4109.345459461212,0,141,9a92d_00000,[2093.0],[10000],11963.688,334.345,17010.667,235.147,3.723,564000,564000,61.5425,27.5,0.0,0.8542968750000001,5e-05,7.600032135844231,-0.02815443283179775,7.620182573795319,0.3985408,0.009369011313538067,0.1387350286822766,0.0
2093.0,2093.0,2093.0,10000.0,0,1,568000,False,56,142,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-06-21,1618142781,29.499688625335693,4138.845148086548,703,285e2a0aa751,172.28.0.2,4138.845148086548,0,142,9a92d_00000,[2093.0],[10000],12010.052,333.054,16997.487,235.329,3.719,568000,568000,61.42619047619048,27.5,0.0,0.8542968750000001,5e-05,9.789080649614334,-0.023138324380852282,9.80769994854927,0.49357247,0.005289961271046195,0.12392771476879716,0.0
1839.0,1839.0,1839.0,10000.0,1,1,572000,False,57,143,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-06-49,1618142809,28.72980523109436,4167.574953317642,703,285e2a0aa751,172.28.0.2,4167.574953317642,0,143,9a92d_00000,[1839.0],[10000],12020.613,332.762,17043.526,234.693,3.731,572000,572000,62.29512195121952,27.5,0.0,0.8542968750000001,5e-05,8.968960553407669,-0.03382990730460733,8.997864335775375,0.40877134,0.005766434915130958,0.14298262703232467,0.0
1839.0,1839.0,1839.0,10000.0,0,1,576000,False,57,144,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-07-22,1618142842,32.42273783683777,4199.99769115448,703,285e2a0aa751,172.28.0.2,4199.99769115448,0,144,9a92d_00000,[1839.0],[10000],12472.494,320.706,17044.129,234.685,3.745,576000,576000,61.832608695652176,27.5,0.0,0.8542968750000001,5e-05,5.2013057470321655,-0.029351326811593026,5.223719097673893,0.22851585,0.00812123813375365,0.12391708535142243,0.0
2045.0,2045.0,2045.0,10000.0,1,1,580000,False,58,145,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-07-52,1618142872,30.396615982055664,4230.394307136536,703,285e2a0aa751,172.28.0.2,4230.394307136536,0,145,9a92d_00000,[2045.0],[10000],12743.287,313.891,17051.182,234.588,3.735,580000,580000,61.04545454545453,27.5,0.0,0.8542968750000001,5e-05,6.301514700055122,-0.024310857814271003,6.320651978254318,0.29667708,0.006055955986084882,0.11919889762066305,0.0
2045.0,2045.0,2045.0,10000.0,0,1,584000,False,58,146,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-08-22,1618142902,29.759918451309204,4260.154225587845,703,285e2a0aa751,172.28.0.2,4260.154225587845,0,146,9a92d_00000,[2045.0],[10000],12977.399,308.228,16997.56,235.328,3.511,584000,584000,61.36190476190477,27.5,0.0,0.8542968750000001,5e-05,9.597375303506851,-0.03097053151577711,9.622834220528603,0.50521874,0.006451623383327387,0.1488318017218262,0.0
2045.0,2045.0,2045.0,10000.0,0,1,588000,False,58,147,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-08-55,1618142935,32.595837354660034,4292.750062942505,703,285e2a0aa751,172.28.0.2,4292.750062942505,0,147,9a92d_00000,[2045.0],[10000],13325.554,300.175,16968.881,235.726,3.501,588000,588000,61.33404255319149,27.5,0.0,0.8542968750000001,5e-05,5.40280644595623,-0.032962240919005126,5.431709676980972,0.30677128,0.004751188324007671,0.11204248992726207,0.0
2044.0,2044.0,2044.0,10000.0,1,1,592000,False,59,148,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-09-24,1618142964,29.316200494766235,4322.066263437271,703,285e2a0aa751,172.28.0.2,4322.066263437271,0,148,9a92d_00000,[2044.0],[10000],13296.998,300.82,16850.953,237.375,3.512,592000,592000,61.04761904761905,27.5,0.0,0.42714843750000003,5e-05,11.421650290489197,-0.027081514184828848,11.44308277964592,0.4042045,0.01322508297744207,0.15729545522481203,0.0
2044.0,2044.0,2044.0,10000.0,0,1,596000,False,59,149,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-09-52,1618142992,27.630530834197998,4349.696794271469,703,285e2a0aa751,172.28.0.2,4349.696794271469,0,149,9a92d_00000,[2044.0],[10000],13155.342,304.059,16801.853,238.069,3.563,596000,596000,61.833333333333336,27.5,0.0,0.42714843750000003,5e-05,10.458846509456635,-0.03398868450312875,10.487403735518456,0.28560844,0.012715549339191057,0.12092471471987665,0.0
2094.0,2094.0,2094.0,10000.0,1,1,600000,False,60,150,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-10-24,1618143024,32.4123637676239,4382.109158039093,703,285e2a0aa751,172.28.0.2,4382.109158039093,0,150,9a92d_00000,[2094.0],[10000],13231.537,302.308,16837.525,237.565,3.546,600000,600000,62.1086956521739,27.5,0.0,0.42714843750000003,5e-05,5.620259806513786,-0.026382438314612955,5.643478594720364,0.21852678,0.007406470591377001,0.10836392524652183,0.0
2094.0,2094.0,2094.0,10000.0,0,1,604000,False,60,151,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-10-53,1618143053,28.79776954650879,4410.906927585602,703,285e2a0aa751,172.28.0.2,4410.906927585602,0,151,9a92d_00000,[2094.0],[10000],13336.991,299.918,16805.909,238.012,3.461,604000,604000,61.06904761904762,27.5,0.0,0.42714843750000003,5e-05,8.665906503796577,-0.025632318458519876,8.686397090554237,0.45601875,0.01203731499845162,0.14150185696780682,0.0
2094.0,2094.0,2094.0,10000.0,0,1,608000,False,60,152,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-11-21,1618143081,28.294560432434082,4439.201488018036,703,285e2a0aa751,172.28.0.2,4439.201488018036,0,152,9a92d_00000,[2094.0],[10000],13283.567,301.124,16738.787,238.966,3.506,608000,608000,61.3125,27.5,0.0,0.42714843750000003,5e-05,11.270670056343079,-0.035633397550554946,11.302463442087173,0.5406288,0.008990001297206618,0.1594317692797631,0.0
1867.0,1867.0,1867.0,10000.0,1,1,612000,False,61,153,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-11-51,1618143111,29.7501540184021,4468.951642036438,703,285e2a0aa751,172.28.0.2,4468.951642036438,0,153,9a92d_00000,[1867.0],[10000],13464.418,297.079,16660.394,240.09,3.563,612000,612000,61.2860465116279,27.5,0.0,0.42714843750000003,5e-05,8.836919903755188,-0.030863103573210537,8.862478792667389,0.36547244,0.012418305122992024,0.12933571357280016,0.0
1867.0,1867.0,1867.0,10000.0,0,1,616000,False,61,154,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-12-19,1618143139,27.430132389068604,4496.381774425507,703,285e2a0aa751,172.28.0.2,4496.381774425507,0,154,9a92d_00000,[1867.0],[10000],12999.905,307.695,16625.956,240.588,3.531,616000,616000,61.82307692307692,27.5,0.0,0.42714843750000003,5e-05,14.02152693271637,-0.0407729183207266,14.055611938238144,0.5162209,0.01565631317498628,0.18917613895609975,0.0
1805.0,1805.0,1805.0,10000.0,1,1,620000,False,62,155,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-12-48,1618143168,29.385812759399414,4525.767587184906,703,285e2a0aa751,172.28.0.2,4525.767587184906,0,155,9a92d_00000,[1805.0],[10000],12869.138,310.821,16655.857,240.156,3.493,620000,620000,61.538095238095245,27.5,0.0,0.42714843750000003,5e-05,14.664201259613037,-0.03937645739642903,14.69938451051712,0.51904404,0.009816145233344287,0.1575857971329242,0.0
1805.0,1805.0,1805.0,10000.0,0,1,624000,False,62,156,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-13-16,1618143196,28.374907732009888,4554.142494916916,703,285e2a0aa751,172.28.0.2,4554.142494916916,0,156,9a92d_00000,[1805.0],[10000],12760.903,313.457,16625.703,240.591,3.512,624000,624000,61.49750000000002,27.5,0.0,0.42714843750000003,5e-05,14.516938656568527,-0.03607936837943271,14.549173802137375,0.67692316,0.008999472629511729,0.17007661703974009,0.0
1805.0,1805.0,1805.0,10000.0,0,1,628000,False,62,157,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-13-45,1618143225,28.407023191452026,4582.549518108368,703,285e2a0aa751,172.28.0.2,4582.549518108368,0,157,9a92d_00000,[1805.0],[10000],12316.321,324.772,16650.99,240.226,3.507,628000,628000,61.736585365853664,27.5,0.0,0.42714843750000003,5e-05,16.100477904081345,-0.033287320664385334,16.13059189915657,0.41574645,0.007428736469591968,0.13859730563126504,0.0
1772.0,1772.0,1772.0,10000.0,1,1,632000,False,63,158,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-14-13,1618143253,27.74935269355774,4610.298870801926,703,285e2a0aa751,172.28.0.2,4610.298870801926,0,158,9a92d_00000,[1772.0],[10000],12174.427,328.558,16635.958,240.443,3.457,632000,632000,61.72307692307692,27.5,0.0,0.42714843750000003,5e-05,13.470135688781738,-0.02745149878319353,13.493477553129196,0.34093398,0.009621274613891728,0.16212537977844477,0.0
1772.0,1772.0,1772.0,10000.0,0,1,636000,False,63,159,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-14-40,1618143280,27.1312518119812,4637.430122613907,703,285e2a0aa751,172.28.0.2,4637.430122613907,0,159,9a92d_00000,[1772.0],[10000],12092.829,330.775,16667.74,239.985,3.451,636000,636000,61.98205128205129,27.5,0.0,0.42714843750000003,5e-05,9.491720512509346,-0.043117122375406325,9.530687928199768,0.46380594,0.009714881394756958,0.2271545184776187,0.0
1483.0,1483.0,1483.0,10000.0,1,1,640000,False,64,160,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-15-10,1618143310,30.673314571380615,4668.1034371852875,703,285e2a0aa751,172.28.0.2,4668.1034371852875,0,160,9a92d_00000,[1483.0],[10000],11918.592,335.61,16668.744,239.97,3.434,640000,640000,61.3840909090909,27.5,0.0,0.42714843750000003,5e-05,9.562442064285278,-0.02067702796193771,9.57982712984085,0.19809157,0.007706972741289064,0.11872580437920988,0.0
1483.0,1483.0,1483.0,10000.0,0,1,644000,False,64,161,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-15-42,1618143342,31.287861347198486,4699.391298532486,703,285e2a0aa751,172.28.0.2,4699.391298532486,0,161,9a92d_00000,[1483.0],[10000],12095.469,330.702,16741.264,238.931,3.486,644000,644000,61.940000000000005,27.5,0.0,0.42714843750000003,5e-05,5.654310896992683,-0.030561303021386266,5.681024461984634,0.3631784,0.009008007778902538,0.1199186141602695,0.0
1483.0,1483.0,1483.0,10000.0,0,1,648000,False,64,162,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-16-10,1618143370,28.55434560775757,4727.9456441402435,703,285e2a0aa751,172.28.0.2,4727.9456441402435,0,162,9a92d_00000,[1483.0],[10000],12120.211,330.027,16742.985,238.906,3.398,648000,648000,61.75749999999999,27.5,0.0,0.42714843750000003,5e-05,6.331735908985138,-0.026897111209109426,6.355097487568855,0.44215226,0.008277208151412196,0.13148580281995237,0.0
2024.0,2024.0,2024.0,10000.0,1,1,652000,False,65,163,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-16-41,1618143401,30.260987997055054,4758.206632137299,703,285e2a0aa751,172.28.0.2,4758.206632137299,0,163,9a92d_00000,[2024.0],[10000],12178.244,328.455,16735.893,239.007,3.271,652000,652000,61.199999999999996,27.50909090909091,0.0,0.42714843750000003,5e-05,8.033145129680634,-0.0294393579242751,8.058369427919388,0.3360234,0.009868255292531103,0.1168769362848252,0.0
2024.0,2024.0,2024.0,10000.0,0,1,656000,False,65,164,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-17-08,1618143428,27.396141290664673,4785.602773427963,703,285e2a0aa751,172.28.0.2,4785.602773427963,0,164,9a92d_00000,[2024.0],[10000],12199.695,327.877,16710.615,239.369,3.335,656000,656000,62.38717948717949,27.5,0.0,0.42714843750000003,5e-05,9.889920562505722,-0.029737707052845508,9.915260374546051,0.38353536,0.010296162814483978,0.151095240842551,0.0
2018.0,2018.0,2018.0,10000.0,1,1,660000,False,66,165,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-17-41,1618143461,33.15728998184204,4818.760063409805,703,285e2a0aa751,172.28.0.2,4818.760063409805,0,165,9a92d_00000,[2018.0],[10000],12540.631,318.963,16746.068,238.862,3.418,660000,660000,61.67021276595746,27.5,0.0,0.42714843750000003,5e-05,7.010212451219559,-0.022952847182750702,7.029147997498512,0.21706383,0.009405132484971546,0.11326340329833329,0.0
2018.0,2018.0,2018.0,10000.0,0,1,664000,False,66,166,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-18-11,1618143491,29.364230394363403,4848.124293804169,703,285e2a0aa751,172.28.0.2,4848.124293804169,0,166,9a92d_00000,[2018.0],[10000],12672.722,315.639,16713.015,239.334,3.333,664000,664000,61.58095238095238,27.5,0.0,0.42714843750000003,5e-05,12.576817631721497,-0.03843755851266906,12.610233396291733,0.5527855,0.011756664840504527,0.17314878338947892,0.0
2018.0,2018.0,2018.0,10000.0,0,1,668000,False,66,167,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-18-40,1618143520,29.688207626342773,4877.8125014305115,703,285e2a0aa751,172.28.0.2,4877.8125014305115,0,167,9a92d_00000,[2018.0],[10000],12791.707,312.703,16722.689,239.196,3.346,668000,668000,61.32142857142857,27.5,0.0,0.42714843750000003,5e-05,11.160513788461685,-0.029480380762834102,11.186599731445312,0.4001604,0.007946832411107607,0.12512289150618017,0.0
1871.0,1871.0,1871.0,10000.0,1,1,672000,False,67,168,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-19-08,1618143548,27.89416217803955,4905.706663608551,703,285e2a0aa751,172.28.0.2,4905.706663608551,0,168,9a92d_00000,[1871.0],[10000],12743.458,313.887,16785.368,238.303,3.38,672000,672000,61.69500000000001,27.5,0.0,0.42714843750000003,5e-05,11.394167393445969,-0.049548758775927126,11.434341460466385,0.40885723,0.02194690762553364,0.14103555749170482,0.0
1871.0,1871.0,1871.0,10000.0,0,1,676000,False,67,169,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-19-38,1618143578,29.630560636520386,4935.337224245071,703,285e2a0aa751,172.28.0.2,4935.337224245071,0,169,9a92d_00000,[1871.0],[10000],12953.146,308.805,16825.676,237.732,3.29,676000,676000,61.42790697674419,27.52790697674418,0.0,0.64072265625,5e-05,12.290146201848984,-0.03784811694640666,12.319842159748077,0.39377767,0.012723541352897882,0.15550499642267823,0.0
1759.0,1759.0,1759.0,10000.0,1,1,680000,False,68,170,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-20-07,1618143607,28.847336769104004,4964.184561014175,703,285e2a0aa751,172.28.0.2,4964.184561014175,0,170,9a92d_00000,[1759.0],[10000],12743.619,313.883,16852.516,237.353,3.293,680000,680000,62.05121951219513,27.56341463414634,0.0,0.64072265625,5e-05,10.215119540691376,-0.033217645541299134,10.242354601621628,0.44284743,0.009337312774732709,0.14925704477354884,0.0
1759.0,1759.0,1759.0,10000.0,0,1,684000,False,68,171,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-20-36,1618143636,28.83307695388794,4993.017637968063,703,285e2a0aa751,172.28.0.2,4993.017637968063,0,171,9a92d_00000,[1759.0],[10000],12461.23,320.996,16888.814,236.843,3.242,684000,684000,61.87073170731707,27.599999999999998,0.0,0.64072265625,5e-05,10.733942463994026,-0.04177033674204722,10.769988238811493,0.5898329,0.00893460628867615,0.16899878857657313,0.0
1759.0,1759.0,1759.0,10000.0,0,1,688000,False,68,172,143c9cb5e33d4388b1f11996b18bdbfe,2021-04-11_12-21-06,1618143666,30.569678783416748,5023.58731675148,703,285e2a0aa751,172.28.0.2,5023.58731675148,0,172,9a92d_00000,[1759.0],[10000],12680.847,315.436,16870.344,237.102,3.332,688000,688000,62.24772727272727,27.59999999999999,0.0,0.64072265625,5e-05,11.94731655716896,-0.026119007234228775,11.969162330031395,0.3279646,0.006669703630905133,0.12929901434108615,0.0
