episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/allreduce_latency,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
1322.0,1322.0,1322.0,10000.0,0,1,84000,False,8,21,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-04-31,1618139071,19.976031064987183,424.13117241859436,751,185d2eeac0d1,172.28.0.2,424.13117241859436,0,21,a4e1f_00000,[1322.0],[10000],9004.572,444.219,11591.644,345.076,3.4,84000,84000,57.63928571428571,27.0,0.0,0.30000000000000004,5e-05,6.249188989400864,-0.049843603337649256,6.295506119728088,0.34134662,0.011755318526411429,0.4831443903967738,0.0
1322.0,1322.0,1322.0,10000.0,0,1,88000,False,8,22,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-04-50,1618139090,18.80807137489319,442.93924379348755,751,185d2eeac0d1,172.28.0.2,442.93924379348755,0,22,a4e1f_00000,[1322.0],[10000],8880.121,450.444,11598.183,344.882,3.38,88000,88000,57.81481481481482,27.0,0.0,0.30000000000000004,5e-05,7.324834376573563,-0.039813573472201824,7.360769689083099,0.52381635,0.012927682633744553,0.661171693354845,0.0
992.0,992.0,992.0,10000.0,1,1,92000,False,9,23,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-05-11,1618139111,20.91455388069153,463.8537976741791,751,185d2eeac0d1,172.28.0.2,463.8537976741791,0,23,a4e1f_00000,[992.0],[10000],9029.651,442.985,11618.703,344.273,3.4,92000,92000,56.95333333333333,27.0,0.0,0.30000000000000004,5e-05,9.817781150341034,-0.047139001660980284,9.861529350280762,0.62587416,0.011303105391561985,0.4630177663639188,0.0
992.0,992.0,992.0,10000.0,0,1,96000,False,9,24,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-05-32,1618139132,20.968764781951904,484.822562456131,751,185d2eeac0d1,172.28.0.2,484.822562456131,0,24,a4e1f_00000,[992.0],[10000],9059.215,441.539,11624.238,344.109,3.423,96000,96000,57.21333333333334,27.0,0.0,0.30000000000000004,5e-05,8.304063633084297,-0.03932474600151181,8.339433044195175,0.3206463,0.013183970644604415,0.4276683833450079,0.0
1428.0,1428.0,1428.0,10000.0,1,1,100000,False,10,25,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-05-51,1618139151,19.123603105545044,503.946165561676,751,185d2eeac0d1,172.28.0.2,503.946165561676,0,25,a4e1f_00000,[1428.0],[10000],8886.004,450.146,11612.336,344.461,3.42,100000,100000,57.400000000000006,27.0,0.0,0.30000000000000004,5e-05,9.109791651368141,-0.04143952683079988,9.147773414850235,0.46904626,0.011525949055794626,0.4835326122120023,0.0
1428.0,1428.0,1428.0,10000.0,0,1,104000,False,10,26,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-06-12,1618139172,20.524686336517334,524.4708518981934,751,185d2eeac0d1,172.28.0.2,524.4708518981934,0,26,a4e1f_00000,[1428.0],[10000],8739.838,457.674,11614.899,344.385,3.172,104000,104000,57.516666666666666,27.0,0.0,0.30000000000000004,5e-05,9.753208428621292,-0.05798642907757312,9.80204826593399,0.4523394,0.03048899013083428,0.46137138921767473,0.0
1428.0,1428.0,1428.0,10000.0,0,1,108000,False,10,27,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-06-32,1618139192,20.793260097503662,545.264111995697,751,185d2eeac0d1,172.28.0.2,545.264111995697,0,27,a4e1f_00000,[1428.0],[10000],8721.962,458.612,11597.079,344.914,3.012,108000,108000,57.38275862068965,27.0,0.0,0.45000000000000007,5e-05,10.591173708438873,-0.047602169681340456,10.633863776922226,0.48108596,0.010915813472820446,0.4197227032855153,0.0
1407.0,1407.0,1407.0,10000.0,1,1,112000,False,11,28,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-06-53,1618139213,20.78773784637451,566.0518498420715,751,185d2eeac0d1,172.28.0.2,566.0518498420715,0,28,a4e1f_00000,[1407.0],[10000],8631.905,463.397,11594.064,345.004,2.943,112000,112000,57.303333333333335,27.0,0.0,0.45000000000000007,5e-05,10.02364756166935,-0.0467527016880922,10.06517505645752,0.458452,0.011611880618147552,0.39853483345359564,0.0
1407.0,1407.0,1407.0,10000.0,0,1,116000,False,11,29,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-07-16,1618139236,22.744297742843628,588.7961475849152,751,185d2eeac0d1,172.28.0.2,588.7961475849152,0,29,a4e1f_00000,[1407.0],[10000],8923.849,448.237,11603.438,344.725,2.895,116000,116000,57.587500000000006,27.0,0.0,0.45000000000000007,5e-05,8.682659894227982,-0.05460787034826353,8.730758473277092,0.64470685,0.014465006766840816,0.4123998396098614,0.0
1493.0,1493.0,1493.0,10000.0,1,1,120000,False,12,30,7a942fd85f1e4053b7de3da25ff98b22,2021-04-11_11-07-36,1618139256,19.545923471450806,608.342071056366,751,185d2eeac0d1,172.28.0.2,608.342071056366,0,30,a4e1f_00000,[1493.0],[10000],8811.649,453.945,11598.054,344.885,2.881,120000,120000,57.71785714285714,27.0,0.0,0.45000000000000007,5e-05,9.91934010386467,-0.04378010652726516,9.958341404795647,0.4347307,0.010619903012411669,0.3905512932687998,0.0
